Source_id,Isl_id,RA_1,E_RA,DEC_1,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Separation
3115,2899,20.6481338994686,2.5884544946533745E-5,-1.2013661580531434,2.3183430319867438E-5,2.850287198695252E-4,1.2024852099043582E-5,2.825033250636997E-4,6.897479983244678E-6,20.6481338994686,2.5884544946533745E-5,-1.2013661580531434,2.3183430319867438E-5,0.0024325498770510407,6.116253506108628E-5,0.0022927093825905916,5.4357447473685785E-5,100.50746083178404,17.238538236259355,0.002432339823846167,6.116253506108628E-5,0.002292674969742947,5.4357447473685785E-5,100.4907389390022,17.238538236259355,0.0,6.116253506108628E-5,0.0,5.4357447473685785E-5,0.0,17.238538236259355,0.0,6.116253506108628E-5,0.0,5.4357447473685785E-5,0.0,17.238538236259355,2.81947593752173E-4,9.697425967982711E-6,6.8867661866534036E-6,-2.1293698182489607E-7,1.768084871400788E-6,-2.212664753642457E-7,S,20.648008493048923,-1.2010417012744927,0.014053002,1.36,1.3845044,0.14388897,3.03,0.0,76.5,6.32,5.58,57.6,01225-01050M,0,99.0,99.0,-,0,99.0,99.0,1995.8843,2450041.2618594263,4.136249894926241,2450039.7135995375,2450052.679965278,1.2522208658215708
3119,2903,20.629935227902905,2.08195759217873E-5,-1.1301075196612662,1.9612853148922698E-5,3.512857455044188E-4,1.2129053453471113E-5,3.4491952250299173E-4,6.916599514938186E-6,20.629935227902905,2.08195759217873E-5,-1.1301075196612662,1.9612853148922698E-5,0.0024106000716201843,4.9098482268711026E-5,0.0023354317814177177,4.6107756762640235E-5,80.78989449384493,26.15720229969837,0.00241033846311693,4.9098482268711026E-5,0.002335427563343187,4.6107756762640235E-5,80.77380555161272,26.15720229969837,0.0,4.9098482268711026E-5,0.0,4.6107756762640235E-5,0.0,26.15720229969837,0.0,4.9098482268711026E-5,0.0,4.6107756762640235E-5,0.0,26.15720229969837,3.428382041812765E-4,9.214660410548939E-6,6.8867661866534036E-6,-2.1293698182489607E-7,2.7498242616275093E-6,-1.6063914642927557E-7,S,20.62986751061337,-1.1298971702191705,0.014053002,2.67,2.261777,0.1379629,0.0,0.0,69.5,5.8,5.05,15.6,01225-01050M,0,99.0,99.0,-,0,99.0,99.0,1995.881,2450040.0686528566,2.1158956472401904,2450039.7135995375,2450052.679965278,0.7955163946580974
3124,2908,20.603765893518947,2.065205343557547E-6,-2.000919273297413,5.080996880356536E-6,0.011792911886723103,3.473347040510265E-5,0.008685844839176707,6.886765277158702E-6,20.605304235333758,2.065205343557547E-6,-2.001689720805246,5.080996880356536E-6,0.005767587285279406,1.256538868158164E-5,0.002350787995618084,2.9864411017737343E-6,108.35815077150826,0.1234549265063354,0.005766715191700073,1.256538868158164E-5,0.002350748635238474,2.9864411017737343E-6,108.32875138358415,0.1234549265063354,0.005278881489020379,1.256538868158164E-5,0.0,2.9864411017737343E-6,108.22331522147546,0.1234549265063354,0.005278084544690079,1.256538868158164E-5,0.0,2.9864411017737343E-6,108.19391583355134,0.1234549265063354,0.011518861316849828,4.68300167884666E-5,6.886765277158702E-6,-2.1293696761404135E-7,2.138039235433098E-5,4.8933598009170964E-6,M,20.605000499392645,-2.0010806485000097,0.014053002,263.48,285.8312,0.13308214,2.04,1.12,95.3,6.5,5.77,178.3,01225-01570M,0,99.0,99.0,-,0,99.0,99.0,1995.9448,2450063.3405961604,3.002402107759173,2450062.6507407413,2450078.6090277783,4.47970099546993
3134,2916,20.608197789731463,2.1899204692073468E-4,-1.9845469737048977,2.414494699953301E-4,4.202413770079774E-5,1.3447247424046712E-5,3.6477103415909215E-5,6.917039262071147E-6,20.608197789731463,2.1899204692073468E-4,-1.9845469737048977,2.414494699953301E-4,0.003056527401443854,6.927198365091597E-4,0.002083641327606771,3.3059282653902016E-4,40.57713526820784,24.039774106973304,0.0030565244623309857,6.927198365091597E-4,0.002083302197775978,3.3059282653902016E-4,40.5481299041997,24.039774106973304,0.0019413829342790814,6.927198365091597E-4,0.0,3.3059282653902016E-4,42.20531677466943,24.039774106973304,0.001941379434287824,6.927198365091597E-4,0.0,3.3059282653902016E-4,42.176311410661285,24.039774106973304,2.8205079048862354E-5,6.688610358013643E-6,6.8867661866534036E-6,-2.1293693919233192E-7,6.007443857924955E-7,-2.1763912627648097E-7,S,20.60562887679629,-1.983944344202682,0.2065763,1.12,0.92689663,0.13505386,4.05,0.0,51.0,7.15,3.98,41.5,01225-01570M,1,3.6922417,21.02006,g,0,99.0,99.0,1995.9429,2450062.6507407413,0.0,2450062.6507407413,2450062.6526620374,9.493742829689877
3136,2918,20.60627979479761,3.782624092385903E-5,-1.2808494941585318,3.5214492292044856E-5,1.868116339745734E-4,1.1876631887981212E-5,1.8769136089398167E-4,6.876993088445337E-6,20.60627979479761,3.782624092385903E-5,-1.2808494941585318,3.5214492292044856E-5,0.002388197850365192,8.908710849766597E-5,0.0023037650056772973,8.290910530578479E-5,86.93377780620514,42.12180934314242,0.0023879393104464766,8.908710849766597E-5,0.0023037642382853695,8.290910530578479E-5,86.91501430673335,42.12180934314242,0.0,8.908710849766597E-5,0.0,8.290910530578479E-5,0.0,42.12180934314242,0.0,8.908710849766597E-5,0.0,8.290910530578479E-5,0.0,42.12180934314242,1.8182278892315323E-4,8.546393026099265E-6,6.8867661866534036E-6,-2.1293693919233192E-7,1.7036403505699127E-6,-1.399494067300111E-7,S,20.60617529192989,-1.2806082824632636,0.014053002,1.32,1.2953271,0.1553619,4.09,0.0,172.6,7.58,4.43,174.9,01225-01050M,1,2.9879441,20.560146,g,0,99.0,99.0,1995.8937,2450044.6817535083,6.239993752872727,2450039.7135995375,2450052.679965278,0.9463172001385435
3137,2919,20.606278865000775,5.261989869278558E-5,-1.418708023364448,4.99959294139863E-5,1.2176270014371017E-4,1.1337597793358719E-5,1.2864100468530553E-4,6.787153758100572E-6,20.606278865000775,5.261989869278558E-5,-1.418708023364448,4.99959294139863E-5,0.0023309905579644557,1.2538489803149856E-4,0.002244619600238709,1.1615945469537925E-4,114.02754853666126,57.789643553293075,0.002330771594871597,1.2538489803149856E-4,0.0022445889046511006,1.1615945469537925E-4,114.00676562770093,57.789643553293075,0.0,1.2538489803149856E-4,0.0,1.1615945469537925E-4,0.0,57.789643553293075,0.0,1.2538489803149856E-4,0.0,1.1615945469537925E-4,0.0,57.789643553293075,1.0953759860613399E-4,8.599641809228546E-6,6.8867661866534036E-6,-2.1293695340318664E-7,2.1040473257016856E-6,-3.2380322068092937E-7,S,20.60623676363242,-1.4185944321185058,0.24127933,1.0799999,0.4814458,0.14124887,0.0,0.0,89.4,3.94,3.89,16.7,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9115,2450051.1863409244,4.083182291390607,2450039.7135995375,2450052.679965278,0.4360967238922267
3144,2925,20.598777334939804,3.289230277789847E-5,-1.1792042625946244,2.9340882531781853E-5,2.214613062017147E-4,1.1934064269497338E-5,2.2132594483616978E-4,6.8834321112165475E-6,20.598777334939804,3.289230277789847E-5,-1.1792042625946244,2.9340882531781853E-5,0.0024215348216384985,7.753269180532322E-5,0.0022841594534960597,6.90045439092781E-5,84.2040900328348,22.26012167042079,0.0024212606848567323,7.753269180532322E-5,0.002284155474611251,6.90045439092781E-5,84.18666111165425,22.26012167042079,0.0,7.753269180532322E-5,0.0,6.90045439092781E-5,0.0,22.26012167042079,0.0,7.753269180532322E-5,0.0,6.90045439092781E-5,0.0,22.26012167042079,2.1298623119067508E-4,8.275009465056415E-6,6.8867661866534036E-6,-2.1293693919233192E-7,1.5316942381105036E-6,-2.1475494804690243E-7,S,20.59901213103784,-1.1791250116100969,0.014053002,1.61,1.8349265,0.14100623,4.01,0.0,129.6,7.19,5.5,145.9,01225-01050M,0,99.0,99.0,-,0,99.0,99.0,1995.8829,2450040.749843098,3.443645353328577,2450039.7135995375,2450052.679965278,0.8919473478448604
3152,2931,20.57264501649479,9.213965729654126E-7,-0.9379167776939954,1.0177212206804433E-6,0.006779334066430514,2.1234396028000087E-5,0.007005185707210791,6.8867661866534036E-6,20.5729970570934,9.213965729654126E-7,-0.9382932468636906,1.0177212206804433E-6,0.0023356704963930263,2.396563324383605E-6,0.0022238730526196533,2.1697087672989174E-6,89.5700202681677,0.8475443355606589,0.002335397236985184,2.396563324383605E-6,0.0022238109340014705,2.1697087672989174E-6,89.55572983462702,0.8475443355606589,0.0,2.396563324383605E-6,0.0,2.1697087672989174E-6,0.0,0.8475443355606589,0.0,2.396563324383605E-6,0.0,2.1697087672989174E-6,0.0,0.8475443355606589,0.0067590858984351,3.557291656878487E-5,6.8867661866534036E-6,-2.1293698182489607E-7,1.8788143279380165E-5,1.14066433525295E-5,M,20.572738100848092,-0.9377111216223499,0.014053002,194.16,197.79468,0.14840434,0.83,0.76,108.6,6.45,5.46,179.8,01225-01050M,2,0.15773422,20.336811,s,0,99.0,99.0,1996.4708,2450255.82347813,696.4248121969624,2450035.7244791673,2452494.9655092596,0.8126500289257274
3157,2932,20.573666763092852,5.374783816623495E-5,-1.2005384831812747,4.720654569009552E-5,1.859494415261764E-4,1.3982557806223362E-5,1.5555489308149555E-4,7.145421793294256E-6,20.573666763092852,5.374783816623495E-5,-1.2005384831812747,4.720654569009552E-5,0.0026996841817296105,1.2966249729324085E-4,0.0024476661718257796,1.0753235385232143E-4,112.9327847900188,20.02576749227139,0.0026994614028143754,1.2966249729324085E-4,0.0024475736044547686,1.0753235385232143E-4,112.91451458337286,20.02576749227139,0.0013722474321795671,1.2966249729324085E-4,5.80297894021584E-4,1.0753235385232143E-4,109.73530607103882,20.02576749227139,0.0013721258477083006,1.2966249729324085E-4,5.802794779750912E-4,1.0753235385232143E-4,109.71703586439288,20.02576749227139,1.8342413119318312E-4,9.115039487637528E-6,6.8867661866534036E-6,-2.1293696761404135E-7,3.005768348884885E-6,1.0738752820316222E-7,S,20.573690912237307,-1.2000444936556707,0.014053002,1.54,2.4592247,0.14458197,5.67,3.18,60.3,8.1,6.83,44.1,01225-01050M,0,99.0,99.0,-,0,99.0,99.0,1995.8842,2450041.2070718766,4.021712623870645,2450039.7135995375,2450052.679965278,1.7804850894756672
3159,2934,20.566836785315232,3.3115736313146485E-5,-1.3493983352927894,3.750145276546469E-5,3.0411165213052257E-4,1.5003926311163645E-5,2.3439587621044958E-4,7.248305941250832E-6,20.566836785315232,3.3115736313146485E-5,-1.3493983352927894,3.750145276546469E-5,0.002790622835606791,8.944913989211348E-5,0.0025700096269522447,7.667129938277494E-5,162.03582320502994,15.921236272432763,0.002790596483059103,8.944913989211348E-5,0.0025697314091503777,7.667129938277494E-5,162.01512695685926,15.921236272432763,0.0014722379867304514,8.944913989211348E-5,0.0010795915455232646,7.667129938277494E-5,155.90309675488587,15.921236272432763,0.0014722124230977275,8.944913989211348E-5,0.0010794832225248057,7.667129938277494E-5,155.8824005067152,15.921236272432763,5.856731411771049E-4,1.671469979146604E-5,6.8867661866534036E-6,-2.1293693919233192E-7,3.1247504921338987E-6,-3.6633619515669125E-7,C,20.566853892878125,-1.349061078655366,0.014053002,1.54,3.653023,0.15217893,8.47,5.47,172.9,10.61,7.7,174.5,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9031,2450048.1032964853,6.077658571404967,2450039.7135995375,2450052.679965278,1.2156840523974508
3160,2934,20.56998668239194,5.044571858090437E-5,-1.3470698622724442,3.812292364760332E-5,3.138458908596381E-4,1.693567483044452E-5,2.0824202968469272E-4,7.33709132030037E-6,20.56998668239194,5.044571858090437E-5,-1.3470698622724442,3.812292364760332E-5,0.003205207711664428,1.2276890331686268E-4,0.0025992276761667345,8.42409385595344E-5,110.36504186883279,7.6925836681103545,0.003204885826316659,1.2276890331686268E-4,0.002599184915454589,8.42409385595344E-5,110.34445536053988,7.6925836681103545,0.002207223972488502,1.2276890331686268E-4,0.0010478499197081805,8.42409385595344E-5,109.22570216638378,7.6925836681103545,0.002206998817489896,1.2276890331686268E-4,0.0010478343399842802,8.42409385595344E-5,109.20511565809088,7.6925836681103545,5.856731411771049E-4,1.671469979146604E-5,6.8867661866534036E-6,-2.1293693919233192E-7,3.1247504921338987E-6,-3.6633619515669125E-7,C,20.5701170157541,-1.3468777659984892,0.016282696,1.22,1.6224741,0.15235756,6.46,0.0,109.6,8.52,5.4,114.5,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9028,2450048.047680188,6.100008800705448,2450039.7135995375,2450052.679965278,0.8356217859341117
3161,2935,20.57011049611927,7.635211878499195E-5,-2.274055305257038,1.2903287622765958E-4,1.0182824301445539E-4,1.4604303737458746E-5,8.057476721691511E-5,7.1247162374088485E-6,20.57011049611927,7.635211878499195E-5,-2.274055305257038,1.2903287622765958E-4,0.003038249869362987,3.038403254119245E-4,0.0022995972384629564,1.797905562061309E-4,179.4803142556698,14.86607324545396,0.0030378669333859143,3.038403254119245E-4,0.002299334341298045,1.797905562061309E-4,179.4455658687388,14.86607324545396,0.0,3.038403254119245E-4,0.0,1.797905562061309E-4,0.0,14.86607324545396,0.0,3.038403254119245E-4,0.0,1.797905562061309E-4,0.0,14.86607324545396,7.348662282261509E-5,6.118286408887057E-6,6.8867661866534036E-6,-2.1293696761404135E-7,1.4628992630605353E-6,-2.429368350931327E-7,S,20.570467062949064,-2.2742222612863467,0.014053002,15.87,17.932491,0.1404678,2.76,1.44,158.3,6.93,5.64,173.2,01225-02230T,1,0.25009045,20.888155,g,0,99.0,99.0,1995.981,2450076.5374057605,4.866559586290278,2450062.6507407413,2450078.6090277783,1.4164709054896827
3164,2939,20.544189743947587,4.7364891968270934E-5,-1.4441456385549292,6.630463704667208E-5,7.978987412140756E-4,3.660282676362828E-5,2.3927559270975476E-4,6.8867661866534036E-6,20.544772883459437,4.7364891968270934E-5,-1.4442008280913514,6.630463704667208E-5,0.004338677498119439,1.561691787301122E-4,0.003483983499363251,1.1148861992255624E-4,91.72244620801206,7.303604690995221,0.004338138581762757,1.561691787301122E-4,0.0034839824480380416,1.1148861992255624E-4,91.69972625343655,7.303604690995221,0.0036661056246252016,1.561691787301122E-4,0.002542112863484905,1.1148861992255624E-4,91.8652375365733,7.303604690995221,0.003665650141099244,1.561691787301122E-4,0.0025421121721660557,1.1148861992255624E-4,91.8425175819978,7.303604690995221,0.0016559073113569863,3.54185857793283E-5,6.8867661866534036E-6,-2.1293693919233192E-7,4.875359991274308E-6,-2.477899840869213E-7,M,20.545045098858274,-1.4434082959297505,0.014053002,1.25,5.5625,0.14226612,15.8,6.67,75.4,16.72,9.2,74.6,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9109,2450050.99471086,4.227758551830986,2450039.7135995375,2450052.679965278,4.0647199731917345
3165,2939,20.55256362378562,4.4162299086343496E-5,-1.4508303357021,3.841649526049679E-5,6.770503414060567E-4,3.0127848152878078E-5,2.860639539644213E-4,6.8867661866534036E-6,20.55280101083708,4.4162299086343496E-5,-1.4508877788899024,3.841649526049679E-5,0.0038537805502050393,1.1563605612425454E-4,0.00296639721954984,7.50122210729732E-5,144.95251774005953,5.028193264269069,0.003853585194442436,1.1563605612425454E-4,0.0029661845406562287,7.50122210729732E-5,144.92990459090777,5.028193264269069,0.0030496947794296713,1.1563605612425454E-4,0.0018140911123528355,7.50122210729732E-5,143.56424717853815,5.028193264269069,0.003049531241516652,1.1563605612425454E-4,0.0018139663687808184,7.50122210729732E-5,143.5416340293864,5.028193264269069,0.0016559073113569863,3.54185857793283E-5,6.8867661866534036E-6,-2.1293693919233192E-7,4.875359991274308E-6,-2.477899840869213E-7,M,20.55227997673661,-1.4501527875700209,0.014053002,1.55,2.7423077,0.14100581,6.36,3.97,150.5,8.91,6.85,159.6,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9116,2450051.247619831,3.945570934912649,2450039.7135995375,2450052.679965278,2.6441640176272285
3166,2939,20.548876874797852,4.165486391380256E-5,-1.447648346190409,3.231399175476639E-5,3.0069500350987985E-4,1.4951779209279265E-5,2.3156932147018087E-4,7.1690921483005675E-6,20.548876874797852,4.165486391380256E-5,-1.447648346190409,3.231399175476639E-5,0.003050299674148891,1.0571335154637397E-4,0.0023531950102414273,6.507839932892556E-5,118.28294019735064,5.558595407844721,0.0030499833144565906,1.0571335154637397E-4,0.0023531488882732586,6.507839932892556E-5,118.26028352443723,5.558595407844721,0.0019694842529413125,1.0571335154637397E-4,0.0,6.507839932892556E-5,116.74180541635806,5.558595407844721,0.0019692753356860358,1.0571335154637397E-4,0.0,6.507839932892556E-5,116.71914874344465,5.558595407844721,0.0016559073113569863,3.54185857793283E-5,6.8867661866534036E-6,-2.1293693919233192E-7,4.875359991274308E-6,-2.477899840869213E-7,C,20.548854636867848,-1.4472249842936125,0.014053002,1.5,1.14,0.14156832,2.94,0.0,112.6,6.35,4.11,123.1,01225-01310T,1,1.1779957,18.8958,g,0,99.0,99.0,1995.9114,2450051.1371766366,4.072979952417061,2450039.7135995375,2450052.679965278,1.52620260557524
3169,2942,20.528878408991456,5.460237550715522E-5,-1.207941749349031,3.309791535852688E-5,4.901008319705542E-4,1.9483153799109153E-5,2.571133991370434E-4,6.8867661866534036E-6,20.52915303201554,5.460237550715522E-5,-1.20848903471997,3.309791535852688E-5,0.003653615133759082,1.372692020233267E-4,0.0023304355907265897,6.135350420207433E-5,23.06300543020216,3.5965010258609937,0.0036534700183646083,1.372692020233267E-4,0.002330220166558214,6.135350420207433E-5,23.043678625059343,3.5965010258609937,0.002775024396035105,1.372692020233267E-4,1.392494059608493E-4,6.135350420207433E-5,23.70935192791968,3.5965010258609937,0.0027749103650584533,1.372692020233267E-4,1.3923672509379812E-4,6.135350420207433E-5,23.690025122776863,3.5965010258609937,6.175595343133954E-4,1.840453316475162E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.864847945398651E-6,8.359636538557425E-9,M,20.528538239181646,-1.2086472236370076,0.014053002,2.86,2.6846745,0.14930364,0.78,0.0,80.2,5.97,5.42,9.8,01225-01050M,0,99.0,99.0,-,0,99.0,99.0,1995.8845,2450041.347435745,4.052068962776672,2450039.7135995375,2450052.679965278,2.8194183586437247
3171,2943,20.524535394112846,4.192304504395479E-6,-1.6086308899401291,4.1451940510456435E-6,0.0017502731984193219,1.2298560351106468E-5,0.0016925276180023853,6.9418960169852945E-6,20.524535394112846,4.192304504395479E-6,-1.6086308899401291,4.1451940510456435E-6,0.0024305312076054225,1.013094804453851E-5,0.002351962225814871,9.492183645036744E-6,49.96519493440528,5.160187229070964,0.0024304179396054918,1.013094804453851E-5,0.002351748078611567,9.492183645036744E-6,49.93933574806408,5.160187229070964,6.544779437758856E-4,1.013094804453851E-5,0.0,9.492183645036744E-6,69.08398773909296,5.160187229070964,6.544179396991123E-4,1.013094804453851E-5,0.0,9.492183645036744E-6,69.05812855275175,5.160187229070964,0.0017640067175022807,1.3343052436254665E-5,6.8867666414007545E-6,-2.1293696761404135E-7,1.0629872122080997E-5,3.2957634630292887E-6,S,20.524545993611774,-1.608344451059159,0.014053002,26.07,28.695175,0.14529322,2.44,1.28,10.9,6.84,5.56,2.9,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9204,2450054.4648001185,3.498723815034732,2450052.67806713,2450062.6526620374,1.031885184653581
3172,2944,20.524927645367065,2.667794061712473E-5,-1.6549076419106428,2.4560388165749115E-5,2.705357120260816E-4,1.1955975565484636E-5,2.6981817388283213E-4,6.884702417028286E-6,20.524927645367065,2.667794061712473E-5,-1.6549076419106428,2.4560388165749115E-5,0.002440154718057411,6.452646051142615E-5,0.0022714283455490284,5.5925066114572466E-5,62.7278886128706,14.96888424236796,0.002439978448860789,6.452646051142615E-5,0.0022712717261081285,5.5925066114572466E-5,62.70129686231371,14.96888424236796,0.0,6.452646051142615E-5,0.0,5.5925066114572466E-5,0.0,14.96888424236796,0.0,6.452646051142615E-5,0.0,5.5925066114572466E-5,0.0,14.96888424236796,2.61605555614345E-4,8.546392973179853E-6,6.8867661866534036E-6,-2.1293696761404135E-7,2.3607155981153483E-6,-1.9480349067180214E-7,S,20.52493360684717,-1.6547277321041867,0.014053002,4.23,5.0164824,0.14939725,3.25,1.62,42.1,7.01,5.85,16.0,01225-01310T,1,0.5544702,20.892862,g,0,99.0,99.0,1995.9236,2450055.629643656,4.190432038228907,2450052.67806713,2450062.6526620374,0.6480304799491718
3173,2945,20.52379231488177,1.9714868041899578E-5,-1.6200308315769363,1.7601657796987307E-5,3.7152156990346587E-4,1.1967702071968223E-5,3.7014935654735936E-4,6.887976549328287E-6,20.52379231488177,1.9714868041899578E-5,-1.6200308315769363,1.7601657796987307E-5,0.0024311175371915478,4.6682389029418886E-5,0.0022822488515583965,4.115714104841046E-5,77.0418746263364,12.347202604153274,0.0024308546558278045,4.6682389029418886E-5,0.0022821790980847374,4.115714104841046E-5,77.01581118522438,12.347202604153274,0.0,4.6682389029418886E-5,0.0,4.115714104841046E-5,0.0,12.347202604153274,0.0,4.6682389029418886E-5,0.0,4.115714104841046E-5,0.0,12.347202604153274,3.667338782344283E-4,9.602813995382157E-6,6.886765731906053E-6,-2.1293698182489607E-7,4.1069552025874145E-6,-4.019966581836343E-9,S,20.52376735204639,-1.6197999589577396,0.014053002,8.45,8.697316,0.14628682,1.55,0.24,4.9,6.58,5.41,0.8,01225-01310T,1,0.18348712,20.216686,s,0,99.0,99.0,1995.9211,2450054.7252431912,3.689521119076751,2450052.67806713,2450062.6526620374,0.8359817920205944
3174,2946,20.524197898791357,5.405562820511262E-5,-1.3281241999857347,5.716295134067391E-5,1.281297396637238E-4,1.2144919884974668E-5,1.2562430268608642E-4,6.9179027763540735E-6,20.524197898791357,5.405562820511262E-5,-1.3281241999857347,5.716295134067391E-5,0.002426422144139416,1.3652867880844076E-4,0.002323634911210506,1.25231028570683E-4,155.28696588556724,52.575948481570855,0.002426378183106778,1.3652867880844076E-4,0.00232337583939379,1.25231028570683E-4,155.2656078655649,52.575948481570855,5.709704672025864E-4,1.3652867880844076E-4,0.0,1.25231028570683E-4,136.86066842487418,52.575948481570855,5.70939404679751E-4,1.3652867880844076E-4,0.0,1.25231028570683E-4,136.83931040487184,52.575948481570855,1.2246557155783436E-4,8.16393020293755E-6,6.8867661866534036E-6,-2.1293695340318664E-7,1.1092530485257157E-6,-1.564647362783944E-7,S,20.52445378605798,-1.327799980429586,0.014053002,1.46,1.0014875,0.15582493,0.0,0.0,123.3,5.51,4.29,155.7,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.8978,2450046.193735905,6.257059549883311,2450039.7135995375,2450052.679965278,1.4867670765002974
3175,2947,20.520902547266445,1.7759261764352169E-4,-0.6680397312938539,1.8396114936924208E-4,5.424804613358908E-5,1.4334703117018276E-5,4.4118224581294256E-5,7.191540613456709E-6,20.520902547266445,1.7759261764352169E-4,-0.6680397312938539,1.8396114936924208E-4,0.002666115019655869,4.4343004446071113E-4,0.002549636853178065,4.073239205073261E-4,147.2811054942408,150.81423637357335,0.0026661115146627895,4.4343004446071113E-4,0.0025491150940799103,4.073239205073261E-4,147.27032396743834,150.81423637357335,0.0012562240213486976,4.4343004446071113E-4,9.84982802595171E-4,4.073239205073261E-4,133.25506445030555,150.81423637357335,0.0012562170529197714,4.4343004446071113E-4,9.847854017181155E-4,4.073239205073261E-4,133.2442829235031,150.81423637357335,4.213401641918462E-5,6.890322712786048E-6,6.8867666414007545E-6,-2.1293693919233192E-7,3.511968316161074E-7,-2.1013552498061472E-7,S,20.52108308770258,-0.6676416532194905,0.014053002,2.58,2.0817168,0.13776451,0.0,0.0,74.8,5.57,5.0,25.0,01225-00390Z,1,0.058289293,20.112186,g,0,99.0,99.0,1998.9641,2451166.3846299653,1225.3901908980138,2450031.732916667,2452494.9655092596,1.5735606759426983
3176,2948,20.516983569127234,1.9095330237086652E-5,-1.7318400048698341,1.4395516838581473E-5,5.874652403130423E-4,1.4302971325506414E-5,4.7829660703105364E-4,7.162549933944049E-6,20.516983569127234,1.9095330237086652E-5,-1.7318400048698341,1.4395516838581473E-5,0.0028101022645749115,4.502523572288702E-5,0.002416183855278362,3.381713672012949E-5,94.67613612749017,4.380644856449832,0.002809712352138636,4.502523572288702E-5,0.002416154467183437,3.381713672012949E-5,94.64806819080513,4.380644856449832,0.001585463559113539,4.502523572288702E-5,4.012956728572527E-4,3.381713672012949E-5,94.73036715336531,4.380644856449832,0.0015852434470326957,4.502523572288702E-5,4.0129082308321785E-4,3.381713672012949E-5,94.70229921668027,4.380644856449832,5.736946104721406E-4,1.1934387337913167E-5,6.886765731906053E-6,-2.1293696761404135E-7,4.186797013971955E-6,2.342057996429503E-7,S,20.51697985155869,-1.731641638574054,0.014053002,7.8,11.47788,0.1536223,5.16,2.37,100.3,7.52,6.76,111.6,01225-01310T,1,0.9466792,19.344494,g,0,99.0,99.0,1995.9313,2450058.419117445,4.466633171807406,2450052.67806713,2450062.6526620374,0.7142439465249758
3177,2949,20.509399451702436,3.3979306029447234E-5,-1.9664700111492512,4.052917895383543E-5,3.4786860799259896E-4,1.649150738785715E-5,2.392457460272659E-4,7.349270184498058E-6,20.509399451702436,3.3979306029447234E-5,-1.9664700111492512,4.052917895383543E-5,0.0030054588169294333,9.681044194941724E-5,0.0026745035315594978,7.83486881114913E-5,163.42755892632093,11.439434194788433,0.0030051386203725715,9.681044194941724E-5,0.00267428806802967,7.83486881114913E-5,163.39542808101453,11.439434194788433,0.001844274377803609,9.681044194941724E-5,0.0013130543633392037,7.83486881114913E-5,159.95418142538236,11.439434194788433,0.0018440574067746616,9.681044194941724E-5,0.001312963167411842,7.83486881114913E-5,159.922050580076,11.439434194788433,3.418820028710168E-4,1.0810426197161694E-5,6.886765731906053E-6,-2.1293693919233192E-7,8.02087288320763E-6,1.0578465889921063E-6,S,20.50949567177565,-1.966333341758039,0.014053002,8.6,13.7497015,0.13886602,5.97,3.17,154.8,8.66,6.38,162.4,01225-01570M,1,7.1888824,21.373905,g,0,99.0,99.0,1995.9448,2450063.373842048,2.7204455646230676,2450060.6537500005,2450071.6255671303,0.6015978531185955
